l  0.0   5.0   0.1    50.0 0.0 0.0
l -3.0   3.0   0.3    0.0 30.0 0.0
g -0.9753 1.9078 0.2792  0.012883 -0.010434 0.002437 0.021814 0.002058 0.025666  0.4699 0.9219  0.6283 0.6852 0.5454
g 0.2122 1.5927 -0.9700  0.005897 -0.001930 -0.000249 0.020574 0.003544 0.004996  0.2101 0.4052  0.4359 0.8488 0.4021
g 0.8968 0.2957 -0.9489  0.010378 0.003744 -0.005325 0.017727 -0.007319 0.011990  0.4427 0.6632  0.0739 0.0646 0.9517
g 0.7909 1.3248 0.9257  0.021482 -0.000130 -0.001362 0.018418 -0.000189 0.027205  0.3038 0.3322  0.7654 0.7597 0.2167
g 0.9985 0.7376 0.8749  0.012000 0.002926 0.005680 0.021896 -0.001792 0.013965  0.3560 0.8941  0.6129 0.9025 0.9806
g 0.9835 0.0169 -0.5744  0.003937 -0.001107 -0.000500 0.021350 -0.006224 0.005408  0.4609 0.7031  0.0577 0.1397 0.1261
g 0.2973 1.8515 0.8380  0.023227 -0.000975 -0.006741 0.024443 0.000704 0.016810  0.2205 0.7511  0.7528 0.6036 0.7841
g -0.1118 1.7906 0.0322  0.013987 0.003414 -0.000353 0.013023 -0.000022 0.010074  0.2868 0.5566  0.7897 0.5336 0.3818
g 0.6206 1.1892 0.2605  0.008451 -0.002792 0.000270 0.025211 -0.002089 0.006928  0.4573 0.5342  0.0363 0.2652 0.1193
g -0.0152 0.8439 0.6679  0.020002 -0.010297 -0.004471 0.015514 0.005678 0.008233  0.2805 0.6625  0.6501 0.0980 0.9148
g -0.8487 0.3945 0.8930  0.005544 0.003751 -0.005698 0.009718 -0.008333 0.014515  0.3767 0.6265  0.7825 0.9073 0.1779
g 0.0658 0.0048 0.4951  0.015657 0.007090 -0.008550 0.015856 -0.002463 0.010450  0.4201 0.9470  0.4987 0.4741 0.3018
g -0.2347 0.6103 -0.9525  0.011905 0.000237 0.000585 0.012017 -0.000066 0.012105  0.2656 0.3581  0.5631 0.9815 0.4192
g 0.0261 0.3358 0.5219  0.026165 0.002706 0.003992 0.013616 -0.000552 0.013438  0.3563 0.4457  0.1216 0.3448 0.7629
g -0.1489 1.8062 -0.6618  0.016376 0.001861 0.001687 0.019455 -0.000010 0.013425  0.3473 0.6523  0.1626 0.3074 0.3980
g -0.3605 0.1833 0.3056  0.022375 -0.004197 -0.001427 0.015627 -0.000923 0.025900  0.3251 0.8609  0.4450 0.7836 0.8458
g -0.3263 0.1715 -0.4238  0.010749 -0.000462 0.005045 0.010026 -0.003143 0.016642  0.3140 0.6534  0.1944 0.5666 0.6145
g -0.9177 1.1175 0.6343  0.011780 0.001824 0.006860 0.022235 0.005863 0.021858  0.2329 0.7325  0.1387 0.7316 0.6238
g 0.7977 1.6006 -0.6673  0.014801 0.000246 0.000710 0.018916 -0.000681 0.016109  0.4726 0.5834  0.8313 0.7298 0.6822
g -0.6611 1.2515 0.4818  0.006890 -0.001661 -0.004497 0.012267 0.007100 0.011396  0.2564 0.5959  0.2915 0.9938 0.6267
g -0.1453 1.9508 -0.2025  0.007791 -0.000530 0.002451 0.004795 0.001208 0.006620  0.3160 0.3379  0.1148 0.4008 0.7058
g -0.3531 0.2614 0.2735  0.018051 -0.002690 -0.002623 0.016181 0.000937 0.023810  0.2079 0.5907  0.8336 0.1758 0.6602
g 0.3386 0.0764 -0.0855  0.006932 -0.001135 0.004193 0.010083 0.001021 0.010017  0.2442 0.6734  0.1121 0.0985 0.7698
g 0.8209 0.9418 0.3815  0.005547 -0.003762 0.002326 0.008447 -0.003021 0.005083  0.2674 0.9356  0.3267 0.0535 0.1178
g 0.4135 0.5161 -0.9835  0.017127 -0.000462 -0.005780 0.019600 -0.000009 0.011783  0.2330 0.5738  0.1769 0.7021 0.1259
g 0.0491 1.8458 0.4841  0.019115 0.007042 0.000186 0.013928 -0.001187 0.015306  0.4685 0.7565  0.1756 0.2447 0.0678
g 0.8613 0.5471 -0.2970  0.010782 -0.000649 0.006037 0.007971 -0.001749 0.019307  0.4785 0.3165  0.5846 0.9488 0.6139
g 0.1924 0.4052 0.8924  0.010645 0.001443 0.000820 0.004427 0.001640 0.009380  0.2693 0.3887  0.8339 0.3900 0.3328
g -0.6435 1.3831 0.1352  0.028073 0.000493 0.000412 0.024956 0.007292 0.007578  0.4909 0.6343  0.6824 0.7842 0.8378
g -0.5087 0.0030 0.5807  0.005208 0.000956 -0.000750 0.007323 -0.001202 0.003017  0.4346 0.5664  0.1251 0.7203 0.8244
g -0.6326 1.1769 0.1280  0.011312 0.001028 0.001031 0.006592 -0.002732 0.004988  0.3923 0.6058  0.4860 0.2047 0.3599
g 0.9552 0.3612 0.0075  0.022063 -0.000324 0.003841 0.018407 -0.001097 0.023524  0.3102 0.8038  0.5932 0.2607 0.5455
g 0.4759 1.8483 -0.1275  0.012119 0.002914 -0.002895 0.009232 -0.001823 0.008467  0.3901 0.4532  0.7060 0.3862 0.0207
g -0.7444 1.6263 0.1870  0.007448 0.000734 -0.000227 0.011925 -0.001114 0.008484  0.3750 0.5232  0.4112 0.1485 0.3741
g -0.3439 0.8569 -0.1929  0.019601 -0.005397 0.002046 0.005830 -0.001105 0.025372  0.4293 0.3257  0.8861 0.1994 0.1378
g 0.9996 1.1477 0.5442  0.019794 0.000274 -0.005624 0.012306 -0.007791 0.011052  0.2921 0.4261  0.6671 0.2944 0.3963
g -0.2272 0.0149 -0.0206  0.029054 -0.000235 0.000188 0.028098 -0.001808 0.019980  0.4521 0.8787  0.6463 0.4034 0.1276
g 0.4927 1.7837 0.8994  0.007999 0.004594 0.002206 0.010439 0.002672 0.005997  0.2204 0.4402  0.1034 0.8945 0.6685
g 0.1428 1.4864 -0.8199  0.019716 0.000208 -0.003527 0.004300 0.000025 0.007531  0.2102 0.8889  0.9883 0.0681 0.2648
g -0.3258 1.2869 0.0619  0.009058 0.000743 -0.000102 0.006041 0.000869 0.008001  0.4081 0.5136  0.1564 0.8430 0.6155
g -0.6679 1.6662 -0.6479  0.004887 0.001798 0.005373 0.004964 0.003177 0.015636  0.3300 0.4867  0.8123 0.0728 0.3279
g 0.6097 1.6419 0.2057  0.014501 -0.000245 0.001109 0.011047 -0.001143 0.012104  0.2786 0.5207  0.7350 0.9562 0.8011
g -0.6688 0.5225 0.6217  0.008572 -0.002590 -0.003404 0.010713 -0.001739 0.008750  0.4380 0.8689  0.5330 0.9017 0.8847
g 0.6136 0.3322 0.0747  0.020871 0.003501 -0.002248 0.021892 0.001946 0.023336  0.4485 0.7217  0.4868 0.3993 0.2791
g 0.0874 0.7896 -0.9671  0.016341 -0.001363 0.004268 0.029192 0.000735 0.012666  0.4528 0.5845  0.7542 0.8566 0.2477
g -0.7180 0.9664 0.8744  0.019831 0.001872 -0.004095 0.014845 -0.005238 0.010993  0.2627 0.6198  0.5033 0.4625 0.0864
g 0.6084 1.5486 -0.3013  0.027480 0.000301 -0.001022 0.027893 -0.000212 0.008871  0.4645 0.3851  0.3534 0.4789 0.9497
g 0.0694 0.3689 -0.6802  0.027291 -0.004724 -0.003375 0.016753 -0.000909 0.017526  0.3612 0.5966  0.0513 0.8543 0.9460
g 0.0100 0.6866 0.9937  0.019304 -0.001477 -0.005574 0.006591 0.000852 0.008802  0.3206 0.4032  0.5152 0.3605 0.5451
g -0.0500 0.6729 0.3168  0.004037 0.001400 -0.002260 0.004303 -0.002048 0.006242  0.2697 0.6533  0.3021 0.2913 0.6857
g -0.0841 1.8394 -0.3630  0.019833 0.002116 0.004957 0.015172 -0.003173 0.009700  0.3723 0.4217  0.4097 0.4537 0.9128
g 0.6950 0.6349 -0.2732  0.010276 0.005697 0.002074 0.014978 -0.003757 0.013834  0.2107 0.7045  0.9951 0.4890 0.5053
g -0.3865 1.5174 0.0275  0.007856 0.003074 -0.002383 0.012281 -0.002212 0.004261  0.3543 0.4281  0.9044 0.9355 0.9664
g 0.6592 1.1280 -0.9872  0.023056 0.007333 0.000594 0.011795 0.003327 0.012064  0.3408 0.2989  0.7795 0.5607 0.9183
g -0.4601 0.4050 0.9777  0.012524 -0.003265 -0.006773 0.007640 -0.000807 0.015789  0.3275 0.7957  0.3545 0.3411 0.7003
g 0.8610 0.0721 -0.5864  0.014508 -0.004497 -0.007657 0.006764 0.000896 0.010178  0.4915 0.5039  0.1061 0.5585 0.4223
g 0.4591 1.0776 0.6122  0.018477 0.002154 0.007800 0.006310 -0.001136 0.015115  0.3214 0.8525  0.7784 0.3997 0.1169
g -0.6065 1.8308 0.0365  0.017753 -0.002198 0.010013 0.004738 -0.004386 0.013776  0.3830 0.7929  0.1547 0.9195 0.2848
g -0.1165 1.0668 0.4278  0.006762 -0.005589 -0.003470 0.014327 0.006984 0.007160  0.3856 0.7822  0.9609 0.2852 0.1289
g -0.5382 0.3655 -0.0749  0.012179 0.000099 -0.000227 0.010126 -0.002554 0.006824  0.4371 0.6627  0.8321 0.6507 0.5113
g 0.4923 0.0496 0.9627  0.017531 -0.000685 0.000963 0.017697 0.001867 0.021861  0.2039 0.7832  0.9899 0.3938 0.6426
g -0.9984 1.9523 0.1773  0.019524 -0.006937 -0.000188 0.024320 -0.003111 0.003061  0.4778 0.8407  0.8764 0.3107 0.4889
g 0.3443 1.6956 -0.1760  0.019856 0.001263 -0.003455 0.010287 0.007458 0.012285  0.4140 0.6000  0.2945 0.4472 0.8339
